"subject","block","leftpoints","rightpoints","responselocation","rsi","rt","blocktime","transcode","stimrep","current_pv","other_pv","difference","subject_error","rt_mean","rt_sd"
2,8,5,9,"right",1100,358,120.157,1,1,5,9,4,0.110983981693364,795.912,611.971538323433
2,8,6,5,"left",1100,273,120.157,1,0,5,6,1,0.110983981693364,795.912,611.971538323433
2,8,7,10,"right",1100,608,120.157,1,0,7,10,3,0.110983981693364,795.912,611.971538323433
2,8,5,8,"right",200,801,120.157,0,0,8,5,-3,0.110983981693364,795.912,611.971538323433
2,8,3,3,"right",200,564,120.157,0,0,3,3,0,0.110983981693364,795.912,611.971538323433
2,8,8,3,"left",200,839,120.157,1,0,3,8,5,0.110983981693364,795.912,611.971538323433
2,8,2,3,"right",200,1463,120.157,1,0,2,3,1,0.110983981693364,795.912,611.971538323433
2,8,4,10,"right",200,885,120.157,0,0,10,4,-6,0.110983981693364,795.912,611.971538323433
2,8,5,3,"left",1100,291,120.157,1,0,3,5,2,0.110983981693364,795.912,611.971538323433
2,8,6,6,"left",1100,394,120.157,0,0,6,6,0,0.110983981693364,795.912,611.971538323433
2,8,1,2,"right",1100,1516,120.157,1,0,1,2,1,0.110983981693364,795.912,611.971538323433
2,8,6,4,"left",200,1208,120.157,1,1,4,6,2,0.110983981693364,795.912,611.971538323433
2,8,3,2,"left",1100,281,120.157,0,0,3,2,-1,0.110983981693364,795.912,611.971538323433
2,8,3,9,"right",1100,376,120.157,1,0,3,9,6,0.110983981693364,795.912,611.971538323433
2,8,8,8,"left",200,962,120.157,1,0,8,8,0,0.110983981693364,795.912,611.971538323433
2,8,10,9,"left",1100,261,120.157,0,0,10,9,-1,0.110983981693364,795.912,611.971538323433
2,8,2,6,"right",1100,885,120.157,1,0,2,6,4,0.110983981693364,795.912,611.971538323433
2,8,6,5,"left",200,1275,120.157,1,1,5,6,1,0.110983981693364,795.912,611.971538323433
2,8,10,3,"left",200,2409,120.157,0,0,10,3,-7,0.110983981693364,795.912,611.971538323433
2,8,5,4,"left",1100,337,120.157,0,0,5,4,-1,0.110983981693364,795.912,611.971538323433
2,8,7,2,"left",200,1061,120.157,0,1,7,2,-5,0.110983981693364,795.912,611.971538323433
2,8,8,6,"left",200,444,120.157,0,0,8,6,-2,0.110983981693364,795.912,611.971538323433
2,8,9,6,"left",1100,292,120.157,0,0,9,6,-3,0.110983981693364,795.912,611.971538323433
2,8,4,8,"right",200,779,120.157,1,0,4,8,4,0.110983981693364,795.912,611.971538323433
2,8,9,6,"left",1100,261,120.157,1,0,6,9,3,0.110983981693364,795.912,611.971538323433
2,8,10,10,"right",200,775,120.157,0,0,10,10,0,0.110983981693364,795.912,611.971538323433
2,8,3,1,"left",1100,394,120.157,1,0,1,3,2,0.110983981693364,795.912,611.971538323433
2,8,4,8,"right",200,4027,120.157,1,1,4,8,4,0.110983981693364,795.912,611.971538323433
2,8,1,5,"right",1100,336,120.157,0,0,5,1,-4,0.110983981693364,795.912,611.971538323433
2,8,8,10,"right",1100,291,120.157,0,0,10,8,-2,0.110983981693364,795.912,611.971538323433
2,8,5,4,"left",1100,426,120.157,1,1,4,5,1,0.110983981693364,795.912,611.971538323433
2,8,4,6,"left",200,1106,120.157,0,1,4,6,2,0.110983981693364,795.912,611.971538323433
2,8,3,3,"left",1100,447,120.157,0,0,3,3,0,0.110983981693364,795.912,611.971538323433
2,8,7,1,"left",1100,488,120.157,0,0,7,1,-6,0.110983981693364,795.912,611.971538323433
2,8,8,1,"left",1100,326,120.157,0,1,8,1,-7,0.110983981693364,795.912,611.971538323433
2,8,2,5,"right",1100,465,120.157,1,0,2,5,3,0.110983981693364,795.912,611.971538323433
2,8,5,8,"right",200,878,120.157,1,0,5,8,3,0.110983981693364,795.912,611.971538323433
2,8,2,3,"right",1100,1364,120.157,0,1,3,2,-1,0.110983981693364,795.912,611.971538323433
2,8,3,7,"right",200,567,120.157,0,1,7,3,-4,0.110983981693364,795.912,611.971538323433
2,8,4,4,"right",1100,306,120.157,0,1,4,4,0,0.110983981693364,795.912,611.971538323433
2,8,9,1,"left",1100,303,120.157,1,1,1,9,8,0.110983981693364,795.912,611.971538323433
2,8,8,3,"left",1100,461,120.157,0,0,8,3,-5,0.110983981693364,795.912,611.971538323433
2,8,5,8,"right",200,1420,120.157,1,0,5,8,3,0.110983981693364,795.912,611.971538323433
2,8,7,4,"left",200,548,120.157,1,0,4,7,3,0.110983981693364,795.912,611.971538323433
2,8,7,6,"left",200,576,120.157,0,0,7,6,-1,0.110983981693364,795.912,611.971538323433
2,8,7,8,"right",200,723,120.157,1,1,7,8,1,0.110983981693364,795.912,611.971538323433
2,8,7,1,"left",200,591,120.157,1,0,1,7,6,0.110983981693364,795.912,611.971538323433
2,8,1,7,"right",1100,1161,120.157,1,0,1,7,6,0.110983981693364,795.912,611.971538323433
2,8,6,4,"left",1100,340,120.157,1,0,4,6,2,0.110983981693364,795.912,611.971538323433
2,8,6,8,"right",200,1041,120.157,1,0,6,8,2,0.110983981693364,795.912,611.971538323433
2,8,8,2,"left",1100,224,120.157,1,0,2,8,6,0.110983981693364,795.912,611.971538323433
2,8,2,2,"left",200,784,120.157,0,0,2,2,0,0.110983981693364,795.912,611.971538323433
2,8,1,6,"right",200,2658,120.157,1,1,1,6,5,0.110983981693364,795.912,611.971538323433
2,8,4,5,"right",200,911,120.157,0,0,5,4,-1,0.110983981693364,795.912,611.971538323433
2,8,9,7,"left",1100,517,120.157,1,0,7,9,2,0.110983981693364,795.912,611.971538323433
2,8,4,9,"right",1100,1937,120.157,1,0,4,9,5,0.110983981693364,795.912,611.971538323433
2,8,6,8,"right",1100,1724,120.157,0,0,8,6,-2,0.110983981693364,795.912,611.971538323433
2,8,7,4,"left",200,672,120.157,1,0,4,7,3,0.110983981693364,795.912,611.971538323433
2,8,1,9,"right",1100,2166,120.157,1,0,1,9,8,0.110983981693364,795.912,611.971538323433
2,8,1,6,"right",1100,384,120.157,0,0,6,1,-5,0.110983981693364,795.912,611.971538323433
2,9,8,2,"left",1100,299,104.4,0,0,8,2,-6,0.110983981693364,795.912,611.971538323433
2,9,1,6,"right",1100,489,104.4,1,0,1,6,5,0.110983981693364,795.912,611.971538323433
2,9,2,5,"right",200,455,104.4,0,0,5,2,-3,0.110983981693364,795.912,611.971538323433
2,9,2,7,"right",1100,335,104.4,0,0,7,2,-5,0.110983981693364,795.912,611.971538323433
2,9,8,6,"left",200,555,104.4,1,1,6,8,2,0.110983981693364,795.912,611.971538323433
2,9,6,6,"right",200,648,104.4,0,1,6,6,0,0.110983981693364,795.912,611.971538323433
2,9,2,10,"right",200,368,104.4,0,0,10,2,-8,0.110983981693364,795.912,611.971538323433
2,9,8,9,"right",1100,363,104.4,0,1,9,8,-1,0.110983981693364,795.912,611.971538323433
2,9,7,10,"right",1100,375,104.4,0,1,10,7,-3,0.110983981693364,795.912,611.971538323433
2,9,9,4,"left",1100,354,104.4,1,0,4,9,5,0.110983981693364,795.912,611.971538323433
2,9,1,3,"right",200,1869,104.4,1,0,1,3,2,0.110983981693364,795.912,611.971538323433
